Repository,Commit,Type,Node Before,Node After
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:opt_lg_prof_sample_ctl(size_t, size_t, void, size_t, void, size_t):3065-3094","deps/jemalloc/src/ctl.c:opt_lg_prof_sample_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):3119-3148"
ijkplayer,c504b6c753604ab25f78634ec486be13d8aedaae,RENAME_FILE,ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IIjkIOHttp.c:IIjkIOHttp.c:0-5474,ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IAndroidIO.c:IAndroidIO.c:0-5474
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,INLINE,src/data.c:fill_bg_mask(image):14003-14319,"src/data.c:get_segmentation_image(char, int, int, int):14321-15381"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:arenas_bin_i_size_ctl(size_t, size_t, void, size_t, void, size_t):3483-3511","deps/jemalloc/src/ctl.c:arenas_bin_i_size_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):3673-3701"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:opt_prof_ctl(size_t, size_t, void, size_t, void, size_t):36178-36231","deps/jemalloc/src/ctl.c:opt_prof_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):48714-48767"
toxcore,8e80ced6cea5c50e628c1931f6b3b764b97efb41,CHANGE_SIGNATURE,"toxcore/tox.c:tox_new(Tox_Options, uint8_t, size_t, TOX_ERR_NEW):3072-6141","toxcore/tox.c:tox_new(Tox_Options, TOX_ERR_NEW):3072-6949"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/cost_layer.h:backward_cost_layer(cost_layer, float, float):501-572","src/cost_layer.h:backward_cost_layer(cost_layer, network_state):514-578"
redis,ee3490ec481c7f1ef89fe685b03c2b5f171d335b,CHANGE_SIGNATURE,"src/stream.h:streamIteratorStart(streamIterator, stream, streamID, streamID):2351-2433","src/stream.h:streamIteratorStart(streamIterator, stream, streamID, streamID, int):2436-2527"
jq,5df20f4954a5d3c2b2b1086bf758c1c9e7f3a61d,CHANGE_SIGNATURE,"main.c:process(jq_state, jv, int):3415-5180","main.c:process(jq_state, jv, int, int):3415-4620"
FFmpeg,673d8cfd51888963caafe46a6d9a8691d0e91caa,EXTRACT,libavformat/hls.c:free_segment_list(playlist):6257-6549,"libavformat/hls.c:free_segment_dynarray(segment, int):6257-6499"
nuklear,85d109e3513b5cbf51fbbd287ee6788c121799fc,CHANGE_SIGNATURE,"nuklear.h:nk_combobox_string(nk_context, char, int, int, int, int):40503-40638","nuklear.h:nk_combobox_string(nk_context, char, int, int, int, nk_vec2):40621-40761"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:config_fill_ctl(size_t, size_t, void, size_t, void, size_t):2313-2335","deps/jemalloc/src/ctl.c:config_fill_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):2212-2234"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/image.h:resize_image(image, int, int):1872-1908","include/darknet.h:resize_image(image, int, int):12741-12777"
tmux,0ccfb61bb0e0beb5fe76b64e30637de7d9f696c7,CHANGE_SIGNATURE,"tmux.h:format_create(cmdq_item, int, int):30648-30692","tmux.h:format_create(client, cmdq_item, int, int):30703-30771"
darknet,f7a17f82eb43de864a4f980f235055da9685eef8,CHANGE_SIGNATURE,"src/utils.h:constrain(double, double):565-596","src/utils.h:constrain(float, float):557-586"
darknet,79fffcce3ce495bd415dc1284224c915d7194d4c,CHANGE_SIGNATURE,src/cnn.c:test_nist():20409-20826,src/cnn.c:test_nist(char):21534-21934
php-src,f2b4ec4bdc595773fb49b7d6ae8942c61f436288,RENAME_FUNCTION,Zend/zend_object_handlers.c:zend_std_object_get_class_name(zend_object):50291-50415,Zend/zend_object_handlers.c:zend_std_get_class_name(zend_object):50320-50437
nuklear,85d109e3513b5cbf51fbbd287ee6788c121799fc,CHANGE_SIGNATURE,"nuklear.h:nk_combo_begin_label(nk_context, nk_panel, char, int):41208-41304","nuklear.h:nk_combo_begin_label(nk_context, nk_panel, char, nk_vec2):41346-41447"
FFmpeg,2308a3c7e37d1b27fd27764a97a75706f53508c2,CHANGE_SIGNATURE,"libavfilter/af_biquads.c:biquad_flt(BiquadsContext, void, void, int, double, double, double, double, double, double, double, double, double):9437-9476","libavfilter/af_biquads.c:biquad_flt(BiquadsContext, void, void, int, double, double, double, double, double, double, double, double, double, int):9453-9492"
jq,a83a9e0bc2c0fe4795eecf0c28dbac23887f4528,CHANGE_SIGNATURE,"main.c:debug_cb(jq_state, void, jv):4616-4821","main.c:debug_cb(void, jv):4616-4807"
toxcore,22634a4b93dda5b17cb357cd84ac46fcfdc22519,EXTRACT,"toxcore/net_crypto.c:set_direct_ip_port(Net_Crypto, int, IP_Port, Bool):53687-54861","toxcore/net_crypto.c:add_ip_port_connection(Net_Crypto, int, IP_Port):15140-16180"
linux,9dcdbe0144f97c4567e022b75ba8e888e8199660,CHANGE_SIGNATURE,"fs/btrfs/extent-tree.c:alloc_reserved_tree_block(btrfs_trans_handle, btrfs_fs_info, u64, u64, u64, btrfs_disk_key, int, btrfs_key):228103-230691","fs/btrfs/extent-tree.c:alloc_reserved_tree_block(btrfs_trans_handle, u64, u64, u64, btrfs_disk_key, int, btrfs_key):228048-230645"
darknet,5c067dc44785a761a0243d8cd634e3ac17d548ad,RENAME_FUNCTION,src/convolutional_layer.c:rgbgr_filters(convolutional_layer):15357-15564,src/convolutional_layer.c:rgbgr_weights(convolutional_layer):15357-15564
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/phar_object.c:phar_mkdir(phar_archive_data, char, int):108413-109293","ext/phar/phar_object.c:phar_mkdir(phar_archive_data, char, size_t):106420-107303"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/util.c:phar_create_signature(phar_archive_data, php_stream, char, int, char):46832-50940","ext/phar/util.c:phar_create_signature(phar_archive_data, php_stream, char, size_t, char):46957-51074"
linux,41d0bd3b5e73afbcee3cd7dcb6f3f0ec936f54d9,CHANGE_SIGNATURE,"fs/btrfs/delayed-ref.c:btrfs_check_delayed_seq(btrfs_fs_info, btrfs_delayed_ref_root, u64):8131-8757","fs/btrfs/delayed-ref.c:btrfs_check_delayed_seq(btrfs_fs_info, u64):8131-8675"
linux,9dcdbe0144f97c4567e022b75ba8e888e8199660,CHANGE_SIGNATURE,"fs/btrfs/extent-tree.c:alloc_reserved_tree_block(btrfs_trans_handle, btrfs_fs_info, u64, u64, u64, btrfs_disk_key, int, btrfs_key):2009-2239","fs/btrfs/extent-tree.c:alloc_reserved_tree_block(btrfs_trans_handle, u64, u64, u64, btrfs_disk_key, int, btrfs_key):2009-2199"
netdata,4d762461a4904b970f7230df6a95c92a1512b6f7,EXTRACT,"src/proc_diskstats.c:do_proc_diskstats(int, usec_t):19005-55113",src/proc_diskstats.c:bcache_read_number_with_units(char):3862-4771
vim,b5b49a3b430ea0aaf8cce6b7bc0e444f0211ddfb,MOVE_FUNCTION,src/libvterm/src/vterm.c:vterm_parser_get_cbdata(VTerm):6012-6077,src/libvterm/src/parser.c:vterm_parser_get_cbdata(VTerm):9154-9226
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/utils.h:variance_array(float, int):1775-1806","include/darknet.h:variance_array(float, int):16168-16199"
darknet,f7a17f82eb43de864a4f980f235055da9685eef8,RENAME_FUNCTION,"src/option_list.h:option_find_double(list, char, double):264-314","src/option_list.h:option_find_float(list, char, float):263-311"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,MOVE_RENAME_FUNCTION,"deps/jemalloc/src/chunk.c:chunk_commit_default(void, size_t, size_t, size_t, null):18610-18812","deps/jemalloc/src/extent.c:extent_commit_default(extent_hooks_t, void, size_t, size_t, size_t, null):54935-55163"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/dropout_layer.c:backward_dropout_layer(dropout_layer, float):1541-1819","src/dropout_layer.c:backward_dropout_layer(dropout_layer, network_state):1264-1567"
tmux,18bab3079228f5d7e85a615f57c12c16f9331568,CHANGE_SIGNATURE,"screen-write.c:screen_write_scrollup(screen_write_ctx, u_int):18578-18984","screen-write.c:screen_write_scrollup(screen_write_ctx, u_int, u_int):18738-19238"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/matrix.h:matrix_add_matrix(matrix, matrix):362-403","include/darknet.h:matrix_add_matrix(matrix, matrix):11076-11117"
darknet,1edcf73a73d2007afc61289245763f5cf0c29e10,CHANGE_SIGNATURE,"src/im2col.c:im2col_cpu(float, int, int, int, int, int, int, int, float):456-1661","src/im2col.c:im2col_cpu(float, int, int, int, int, int, int, float):436-1461"
swoole-src,5f6e6ed6bee84446e88039e856466206b777fac4,RENAME_FUNCTION,"src/network/ProcessPool.c:swProcessPool_create_stream_socket(swProcessPool, char, int):3565-4120","src/network/ProcessPool.c:swProcessPool_create_unix_socket(swProcessPool, char, int):3565-4118"
netdata,f1f2a2e5e0cbe17f49aed44262eaf489075f14e9,CHANGE_SIGNATURE,"src/web_buffer_svg.h:buffer_svg(BUFFER, char, calculated_number, char, char, char, int, uint32_t):81-249","src/web_buffer_svg.h:buffer_svg(BUFFER, char, calculated_number, char, char, char, int, int, uint32_t):81-260"
vim,072687032683b1994d25a114893d9a6f8bc36612,CHANGE_SIGNATURE,src/option.c:set_init_1(void):107668-118668,src/option.c:set_init_1(int):107724-119169
wrk,7cdede916a53da253c995767a92eec36a245a2cc,RENAME_FUNCTION,deps/luajit/src/luajit.h:luaJIT_version_2_0_3(void):2539-2563,deps/luajit/src/luajit.h:luaJIT_version_2_0_4(void):2539-2563
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:lg_prof_sample_ctl(size_t, size_t, void, size_t, void, size_t):4159-4184","deps/jemalloc/src/ctl.c:lg_prof_sample_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):4300-4325"
toxcore,36c3a270fd5fff5e33371a91861db16e5816964a,CHANGE_SIGNATURE,"auto_tests/encryptsave_test.c:accept_friend_request(Tox, uint8_t, uint8_t, uint16_t, void):1429-1720","auto_tests/encryptsave_test.c:accept_friend_request(Tox, uint8_t, uint8_t, size_t, void):1429-1721"
redis,1e9a7748716e1cd234893dd858d07ffa77920e41,RENAME_FUNCTION,"src/hyperloglog.c:hllDenseSum(uint8_t, double, int):19771-22211","src/hyperloglog.c:hllDenseRegHisto(uint8_t, int):19638-21564"
obs-studio,6475a1c0008c75f079ee550bd2cc8192ceac9fcb,CHANGE_SIGNATURE,plugins/win-capture/load-graphics-offsets.c:load_graphics_offsets(bool):3938-5173,"plugins/win-capture/load-graphics-offsets.c:load_graphics_offsets(bool, char):3938-5239"
linux,3dca5c942dac60164e6a6e89172f25b86af07ce7,CHANGE_SIGNATURE,"include/trace/events/btrfs.h:TP_PROTO(btrfs_fs_info, btrfs_block_group_cache, u64, u64, null):32954-33076","include/trace/events/btrfs.h:TP_PROTO(btrfs_block_group_cache, u64, u64, null):32918-33000"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/crop_layer.c:forward_crop_layer(crop_layer, int, float):883-1867","src/crop_layer.c:forward_crop_layer(crop_layer, network_state):883-1875"
toxcore,994a5db1058119409005a3874c936ed6c0b49766,CHANGE_SIGNATURE,"toxcore/net_crypto.c:handle_data_packet_helper(Net_Crypto, int, uint8_t, uint16_t):38148-42064","toxcore/net_crypto.c:handle_data_packet_helper(Net_Crypto, int, uint8_t, uint16_t, Bool):38148-42272"
darknet,afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7,RENAME_FILE,src/coco_demo.c:coco_demo.c:0-4408,src/demo.c:demo.c:0-4957
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,MOVE_FUNCTION,"deps/jemalloc/src/stats.c:write_cb(void, char, void, null):5188-5221","deps/jemalloc/include/jemalloc/internal/emitter.h:write_cb(void, char):1645-1678"
linux,1905a0f7c7de3cec4a61b9f0053da8cd07b512bf,RENAME_FUNCTION,"fs/btrfs/ioctl.c:btrfs_mask_flags(umode_t, int):2655-2878","fs/btrfs/ioctl.c:btrfs_mask_fsflags_for_type(inode, int):2655-2916"
curl,e04417d98f2cac095ea233a4a03e85d881e7ad7b,INLINE,lib/ftp.c:ftp_range(connectdata):104838-106598,"lib/ftp.c:ftp_do_more(connectdata, int):105043-109984"
php-src,f2b4ec4bdc595773fb49b7d6ae8942c61f436288,CHANGE_SIGNATURE,"Zend/zend_object_handlers.h:zend_object_get_closure_t(zval, zend_class_entry, _zend_function, zend_object):6324-6446","Zend/zend_object_handlers.h:zend_object_get_closure_t(zval, zend_class_entry, zend_function, zend_object):6310-6425"
darknet,f7a17f82eb43de864a4f980f235055da9685eef8,RENAME_FUNCTION,"src/image.c:double_to_image(int, int, int, double):4071-4209","src/image.c:float_to_image(int, int, int, float):4059-4195"
darknet,777b0982322142991e1861161e68e1a01063d76f,CHANGE_SIGNATURE,"src/region_layer.c:delta_region_class(float, float, int, int, int, tree, float, int, float, int, float):3740-5578","src/region_layer.c:delta_region_class(float, float, int, int, int, tree, float, int, float, int):3114-4199"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/php_phar.h:phar_resolve_alias(char, int, char, int):1541-1623","ext/phar/php_phar.h:phar_resolve_alias(char, size_t, char, size_t):1541-1629"
wrk,256b4756d3c0ba5c8fb00921733198e6be9fb8d6,MOVE_FUNCTION,src/wrk.h:thread_main(void):1060-1080,src/main.h:thread_main(void):546-566
swoole-src,8a721a3d0341141c12eb5536e4a2a3db2a6963c2,MOVE_FUNCTION,swoole_postgresql_coro.c:Z_PARAM_LONG(null):21586-21611,swoole_postgresql_coro.c:Z_PARAM_LONG(null):21400-21425
darknet,0b64cb4dd35377db4e5c916b8bba8b46d788abff,MOVE_FUNCTION,"src/utils.h:rand_uniform(float, float):1347-1381","include/darknet.h:rand_uniform(float, float):19411-19445"
darknet,d0b9326a352ed2fbc3ae66fdef40b4533a2f211d,CHANGE_SIGNATURE,"src/coco.c:print_cocos(FILE, char, box, float, int, int, int, int):5776-6457","src/coco.c:print_cocos(FILE, int, box, float, int, int, int, int):6048-6895"
darknet,c7b10ceadb1a78e7480d281444a31ae2a7dc1b05,MOVE_FUNCTION,"src/rnn_layer.h:forward_rnn_layer(layer, network_state):248-295","src/gru_layer.h:forward_rnn_layer(layer, network_state):261-308"
toxcore,4bc2413c4451560e912617fd7432c4b6f141ccf7,MOVE_FUNCTION,"toxav/toxav_old.h:toxav_add_av_groupchat(Tox, void):1247-1432","toxav/toxav.h:toxav_add_av_groupchat(Tox, void):24912-25090"
toxcore,0207fcdfb0e43d425abb026b08c074a6822e0349,CHANGE_SIGNATURE,"toxcore/Messenger.h:file_filedata(Messenger, null, null, uint8_t, uint16_t, void):8138-8236","toxcore/Messenger.h:file_filedata(Messenger, null, null, null, uint8_t, null, void):8270-8370"
darknet,2313a8eb54d703323279c0fb9b2c9c52d26f0cf9,MOVE_FUNCTION,"src/darknet.c:test_captcha(char, char):10553-11406","src/captcha.c:test_captcha(char, char):2711-3441"
toxcore,f7beee495e9c3199ecbae91fde2e92f1698f48b2,CHANGE_SIGNATURE,"toxencryptsave/toxencryptsave.h:tox_pass_key_decrypt(uint8_t, size_t, uint8_t, uint8_t, TOX_ERR_DECRYPTION):7771-7914","toxencryptsave/toxencryptsave.h:tox_pass_key_decrypt(uint8_t, size_t, TOX_PASS_KEY, uint8_t, TOX_ERR_DECRYPTION):8020-8168"
curl,f009bbe1f625b19236dc2ed57726b2f0f39a27c4,CHANGE_SIGNATURE,lib/url.c:Curl_init_userdefined(UserDefined):10303-14758,lib/url.c:Curl_init_userdefined(Curl_easy):10303-14842
wrk,57f3b33f4f0430331447665f6f70f2a4c36cb6c0,CHANGE_SIGNATURE,"src/script.c:script_init(lua_State, int, char):3662-3954","src/script.c:script_init(lua_State, thread, int, char):3680-4213"
nuklear,bd3fd8300f40b79a09eddebec646e8436ebebf66,CHANGE_SIGNATURE,"nuklear.h:nk_combo_begin_symbol(nk_context, nk_panel, nk_symbol_type, nk_vec2):44741-44843","nuklear.h:nk_combo_begin_symbol(nk_context, nk_symbol_type, nk_vec2):44616-44701"
darknet,6e7914530939aeaa4e6cc1a692b15e23d5173ae0,MOVE_FUNCTION,"src/blas.h:fill_cpu(int, float, float, int):838-887","include/darknet.h:fill_cpu(int, float, float, int):11393-11442"
tmux,18bab3079228f5d7e85a615f57c12c16f9331568,CHANGE_SIGNATURE,screen-write.c:screen_write_reverseindex(screen_write_ctx):17125-17482,"screen-write.c:screen_write_reverseindex(screen_write_ctx, u_int):17160-17548"
darknet,228d3663f871d0e4bdee468572eb80141cb4fe3f,EXTRACT,"src/image.c:load_image(char, int, int):9183-9977",src/image.c:ipl_to_image(IplImage):9183-9651
darknet,777b0982322142991e1861161e68e1a01063d76f,CHANGE_SIGNATURE,"src/region_layer.c:make_region_layer(int, int, int, int, int, int, int, int):204-1535","src/region_layer.c:make_region_layer(int, int, int, int, int, int):204-1330"
linux,4df7338f6f4a3519f38ce523000f79e74ec25fe4,RENAME_FUNCTION,"net/tipc/socket.c:tipc_poll(file, socket, poll_table):20607-21606","net/tipc/socket.c:tipc_poll_mask(socket, __poll_t):20571-21502"
jq,6366cfd7a4275a25e128cc55f4c24a4079bc7005,RENAME_FUNCTION,libm.h:LIBM_DD(null):320-331,libm.h:LIBM_DD_NO(null):1430-1444
obs-studio,b0f94afaf2557b6b318c4db26c2900d361b83752,EXTRACT,"libobs/obs-audio-controls.c:volmeter_process_audio_data(obs_volmeter_t, audio_data):6466-7741","libobs/obs-audio-controls.c:volmeter_process_magnitude(obs_volmeter_t, audio_data, int):13401-13930"
php-src,d48b233991c6ae916ca2b7e8d7c965fbc7eb00b7,CHANGE_SIGNATURE,"ext/mbstring/oniguruma/src/regcomp.c:compile_length_quantifier_node(QtfrNode, regex_t):21933-23854","ext/mbstring/oniguruma/src/regcomp.c:compile_length_quantifier_node(QuantNode, regex_t):17016-19134"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/convolutional_layer.c:forward_convolutional_layer(convolutional_layer, float):4585-5352","src/convolutional_layer.c:forward_convolutional_layer(convolutional_layer, network_state):4434-5229"
php-src,e2182a1ba7cdd3c915cf29cd8367a6e02a0c10c8,CHANGE_SIGNATURE,"ext/fileinfo/libmagic/softmagic.c:handle_annotation(magic_set, magic, int):2772-2830","ext/fileinfo/libmagic/softmagic.c:handle_annotation(magic_set, magic, buffer, int):2964-3049"
linux,690d76828a000aadb99ea9d3928d85c8f63b2f82,CHANGE_SIGNATURE,"fs/btrfs/free-space-tree.c:update_free_space_extent_count(btrfs_trans_handle, btrfs_fs_info, btrfs_block_group_cache, btrfs_path, int):11875-13012","fs/btrfs/free-space-tree.c:update_free_space_extent_count(btrfs_trans_handle, btrfs_block_group_cache, btrfs_path, int):11875-12991"
obs-studio,dc0363d3e8ea9cecb0113b5efb52a2cdb66b05fa,CHANGE_SIGNATURE,"deps/media-playback/media-playback/media.c:mp_media_init(mp_media_t, char, char, int, void, mp_video_cb, mp_audio_cb, mp_stop_cb, mp_video_cb, bool, bool, video_range_type):15635-16602","deps/media-playback/media-playback/media.c:mp_media_init(mp_media_t, mp_media_info):15648-16432"
ijkplayer,973533a9164a47a9e32b6aabbb02125571732159,CHANGE_SIGNATURE,"ijkmedia/ijkplayer/ijkavformat/ijkiocache.c:wrapped_file_read(void, void, int):10902-11162","ijkmedia/ijkplayer/ijkavformat/ijkiocache.c:wrapped_file_read(IjkURLContext, void, int):10969-11202"
php-src,2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3,CHANGE_SIGNATURE,"ext/phar/util.c:phar_free_alias(phar_archive_data, char, int):25079-25554","ext/phar/util.c:phar_free_alias(phar_archive_data, char, size_t):25113-25591"
php-src,d48b233991c6ae916ca2b7e8d7c965fbc7eb00b7,CHANGE_SIGNATURE,"ext/mbstring/oniguruma/src/regcomp.c:copy_opt_anc_info(OptAncInfo, OptAncInfo):98753-98835","ext/mbstring/oniguruma/src/regcomp.c:copy_opt_anc_info(OptAnc, OptAnc):113162-113236"
toxcore,edbfca5474b59b865e383e0dae934ba293d9dc7d,CHANGE_SIGNATURE,toxav/bwcontroler.c:bwc_kill(BWControler):2456-2649,toxav/bwcontroller.c:bwc_kill(BWController):2465-2659
linux,ddb7253254fee6922764043101f8b28b6a00595d,CHANGE_SIGNATURE,"block/elevator.c:elevator_init(request_queue, char):4749-6207",block/elevator.c:elevator_init(request_queue):4749-6108
tmux,405cc337f35731614b37d7279ddfc3a5dc806694,CHANGE_SIGNATURE,"tmux.h:mode_tree_key(mode_tree_data, key_code, mouse_event):61934-62012","tmux.h:mode_tree_key(mode_tree_data, client, key_code, mouse_event):61973-62068"
swoole-src,d9694c4a9ad4354e0bfc127689a78e543a057c0c,EXTRACT,"swoole_server.c:php_swoole_onWorkerStart(swServer, int):37292-39654","swoole_server.c:php_swoole_onWorkerStart_callback(zval, zval):38016-38614"
linux,5a77e75fedce553ffb21b5b69a08a5696d86c903,RENAME_FUNCTION,fs/cifs/smb2pdu.c:encryption_required(cifs_tcon):2784-3118,fs/cifs/smb2pdu.c:smb3_encryption_required(cifs_tcon):2784-3123
darknet,2ea63c0e99a5358eaf38785ea83b9c5923fcc9cd,CHANGE_SIGNATURE,src/softmax_layer.h:make_softmax_layer(int):151-182,"src/softmax_layer.h:make_softmax_layer(int, int):166-208"
linux,9e42f195f5b5cae4cf8ec71432c0fdaf641d1b73,RENAME_FUNCTION,"fs/eventfd.c:eventfd_poll(file, poll_table):2745-4861","fs/eventfd.c:eventfd_poll_mask(file, __poll_t):2907-4994"
tmux,aad4e4ddb194cba9c01b0ddd696fb7b214e1a7eb,MOVE_RENAME_FUNCTION,"window-choose.c:window_choose_key(window_pane, client, session, null, mouse_event):1133-1245","window-client.c:window_client_key(window_pane, client, session, null, mouse_event):1198-1320"
darknet,60e952ba694e3e0811db5868d70ad7ebfe676836,CHANGE_SIGNATURE,"src/deconvolutional_layer.c:backward_deconvolutional_layer(deconvolutional_layer, network_state):4560-5613","src/deconvolutional_layer.c:backward_deconvolutional_layer(layer, network_state):6505-7655"
curl,4073cd83b2f3bcf93f1ce7f5d567d22175bad9af,CHANGE_SIGNATURE,"lib/cookie.c:Curl_cookie_add(Curl_easy, CookieInfo, bool, char, char, char):9934-27916","lib/cookie.c:Curl_cookie_add(Curl_easy, CookieInfo, bool, bool, char, char, char):9934-28002"
