"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"edbc32fa602c367d92a49fcbd9e904c0e04533db","RENAME","{function_declaration nodeMatches(node *v1.Node, nodeNameToMatch string, allNodesMatch bool, nodeSelector *v1.NodeSelector) at staging/src/k8s.io/dynamic-resource-allocation/structured/internal/incubating/pools_incubating.go:31}","{function_declaration NodeMatches(node *v1.Node, nodeNameToMatch string, allNodesMatch bool, nodeSelector *v1.NodeSelector) at staging/src/k8s.io/dynamic-resource-allocation/structured/internal/incubating/pools_incubating.go:31}","16","16"
"edbc32fa602c367d92a49fcbd9e904c0e04533db","RENAME","{function_declaration nodeMatches(node *v1.Node, nodeNameToMatch string, allNodesMatch bool, nodeSelector *v1.NodeSelector) at staging/src/k8s.io/dynamic-resource-allocation/structured/internal/stable/pools_stable.go:31}","{function_declaration NodeMatches(node *v1.Node, nodeNameToMatch string, allNodesMatch bool, nodeSelector *v1.NodeSelector) at staging/src/k8s.io/dynamic-resource-allocation/structured/internal/stable/pools_stable.go:31}","16","16"
"fc9f02e25415153dbbf7a9f846a97821cb50fe09"
"8be985d4fabaa4f0064639f8300d057afc250f3f"
"a02748c12433afa5f569f703fcfa6e76a2d8926b","CHANGE_SIGNATURE","{method_declaration MustAttemptImagePull(ctx context.Context, image, imageRef string, podSecrets []kubeletconfiginternal.ImagePullSecret, podServiceAccount *kubeletconfiginternal.ImagePullServiceAccount) at pkg/kubelet/images/pullmanager/image_pull_manager.go:185}","{method_declaration MustAttemptImagePull(ctx context.Context, image, imageRef string, getPodCredentials GetPodCredentials) at pkg/kubelet/images/pullmanager/image_pull_manager.go:185}","140","146"
"a02748c12433afa5f569f703fcfa6e76a2d8926b","EXTRACT","{method_declaration EnsureImageExists(ctx context.Context, objRef *v1.ObjectReference, pod *v1.Pod, requestedImage string, pullSecrets []v1.Secret, podSandboxConfig *runtimeapi.PodSandboxConfig, podRuntimeHandler string, pullPolicy v1.PullPolicy) at pkg/kubelet/images/image_manager.go:164}","{method_declaration makeLookupPullCredentialsFunc(image string, pod *v1.Pod, pullSecrets []v1.Secret, podSandboxConfig *runtimeapi.PodSandboxConfig) at pkg/kubelet/images/image_manager.go:284}","130","32"
"a02748c12433afa5f569f703fcfa6e76a2d8926b","CHANGE_SIGNATURE","{method_declaration MustAttemptImagePull(context.Context, string, string, []kubeletconfiginternal.ImagePullSecret, *kubeletconfiginternal.ImagePullServiceAccount) at pkg/kubelet/images/pullmanager/noop_pull_manager.go:34}","{method_declaration MustAttemptImagePull(context.Context, string, string, GetPodCredentials) at pkg/kubelet/images/pullmanager/noop_pull_manager.go:34}","3","3"
"a02748c12433afa5f569f703fcfa6e76a2d8926b","CHANGE_SIGNATURE","{method_declaration MustAttemptImagePull(ctx context.Context, image, _ string, podSecrets []kubeletconfiginternal.ImagePullSecret, podServiceAccount *kubeletconfiginternal.ImagePullServiceAccount) at pkg/kubelet/images/image_manager_test.go:737}","{method_declaration MustAttemptImagePull(ctx context.Context, image, _ string, getPodCredentials pullmanager.GetPodCredentials) at pkg/kubelet/images/image_manager_test.go:737}","27","32"
"a02748c12433afa5f569f703fcfa6e76a2d8926b","CHANGE_SIGNATURE","{method_declaration MustAttemptImagePull(ctx context.Context, image, imageRef string, podSecrets []kubeletconfiginternal.ImagePullSecret, podServiceAccount *kubeletconfiginternal.ImagePullServiceAccount) at pkg/kubelet/images/image_manager_test.go:779}","{method_declaration MustAttemptImagePull(ctx context.Context, image, imageRef string, getPodCredentials pullmanager.GetPodCredentials) at pkg/kubelet/images/image_manager_test.go:784}","14","20"
"95a59d0cfb5f335d79f325bdd95ca5c9e3225dd7"
"1499524e8e97c0fbb8d9315eb8c16ff7ae2dbbae"
"78a8c2e6a35b5621a7afa9066770a819d417f707"
"3882f0cf177984e941e6b7ae49eba0cd2e9bb623"
"b622363659b8f0ee7368557d7f9e7f73cad96aa6"
"ee481b97e0b2f458f814d329789cf14339d8556c"
"71c02338df3922f03ada7cc63c764517c37c8bd2"
"a2dfa0fd7314e5c0c42a64c1855c78c74daeb4b8"
"6b949e799317d8f0ae6c8a6f4f01ce0304cc1dc7"
"c06297b3298e32523e7ac76fcc6610dca870d56d"
"540ffbd7230a3e17f8a88980f31cc4d32a0113e9"
"e7a42e8e8e0364561165d2a5e2745addde554c21"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Request(deviceClassName string) at pkg/scheduler/testing/wrappers.go:1158}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","14","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration RemovePod(logger klog.Logger, pod *v1.Pod) at pkg/scheduler/framework/types.go:386}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","19","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration OwnerReference(name, uid string, gvk schema.GroupVersionKind) at pkg/scheduler/testing/wrappers.go:1138}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","12","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration ReservedForPod(podName string, podUID types.UID) at pkg/scheduler/testing/wrappers.go:1292}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","3","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration HostPort(port int32) at pkg/scheduler/testing/wrappers.go:514}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","4","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration RequestWithName(name, deviceClassName string) at pkg/scheduler/testing/wrappers.go:1174}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","13","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration RequestWithPrioritizedListFromDeviceClasses(deviceClassNames ...string) at pkg/scheduler/testing/wrappers.go:1205}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","19","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Lim(limMap map[v1.ResourceName]string) at pkg/scheduler/testing/wrappers.go:808}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Req(reqMap map[v1.ResourceName]string) at pkg/scheduler/testing/wrappers.go:797}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration PVC(name string) at pkg/scheduler/testing/wrappers.go:541}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Name(n string) at pkg/scheduler/testing/wrappers.go:170}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","4","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration InitContainerPort(sidecar bool, ports []v1.ContainerPort) at pkg/scheduler/testing/wrappers.go:528}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","11","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration ContainerPort(ports []v1.ContainerPort) at pkg/scheduler/testing/wrappers.go:521}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","4","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration SchedulingGates(gates []string) at pkg/scheduler/testing/wrappers.go:564}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","6","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration InitReq(resMap map[v1.ResourceName]string) at pkg/scheduler/testing/wrappers.go:819}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration NamedRequestWithPrioritizedList(name string, subRequests ...resourceapi.DeviceSubRequest) at pkg/scheduler/testing/wrappers.go:1229}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration GetName() at pkg/scheduler/framework/types.go:247}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Res(resMap map[v1.ResourceName]string) at pkg/scheduler/testing/wrappers.go:786}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Device(name string, otherFields ...any) at pkg/scheduler/testing/wrappers.go:1329}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","17","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration SidecarReq(resMap map[v1.ResourceName]string) at pkg/scheduler/testing/wrappers.go:830}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","9","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Devices(names ...string) at pkg/scheduler/testing/wrappers.go:1320}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","6","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration RequestWithNameCount(name, deviceClassName string, count int64) at pkg/scheduler/testing/wrappers.go:1189}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","13","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration Container(s string) at pkg/scheduler/testing/wrappers.go:365}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","5","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration String() at pkg/scheduler/framework/types.go:321}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","8","3"
"649d9c532a54f577e485053db73de97c0cda1399","EXTRACT_MOVE","{method_declaration OwnerReference(name string, gvk schema.GroupVersionKind) at pkg/scheduler/testing/wrappers.go:352}","{method_declaration Name() at pkg/scheduler/framework/plugins/nodedeclaredfeatures/nodedeclaredfeatures.go:67}","11","3"
"192d93f7cb937f0c8fb35de11b790919e612f041"
"879d81ff062a89070ded2e2c40d5bb0b069ab680"
"0976b6ada3753543c924943f0d0093adb14f6508"
"47fb373c31771fc489663e1d37962ed42ba94e5f"
"a5a2cfdb3535f65579aad6bbbbbe344fcce85bf3"
"c30b75b008579886cdb5032ff66a0bd78a9918a5"
"3c22291a4b0bb2407630d4fa112256aae16398a6"
"e1f181e36320575665ec439b8ffa3b3faf7d2ba5"
"c9327d00b11f50b663e52e32420a71dc1f151b58"
"801de96635b7a1e27f984aa414a42205b236e07b"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","RENAME","{method_declaration removeMapping(deviceClass *resourceapi.DeviceClass) at staging/src/k8s.io/dynamic-resource-allocation/deviceclass/extendedresourcecache/extendedresourcecache.go:197}","{method_declaration removeResourceName2class(deviceClass *resourceapi.DeviceClass) at staging/src/k8s.io/dynamic-resource-allocation/deviceclass/extendedresourcecache/extendedresourcecache.go:226}","16","13"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","INLINE","{function_declaration testResourceClaim(name string, namespace string, spec api.ResourceClaimSpec) at pkg/quota/v1/evaluator/core/resource_claims_test.go:33}","{function_declaration TestResourceClaimEvaluatorUsage(t *testing.T) at pkg/quota/v1/evaluator/core/resource_claims_test.go:64}","6","540"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","CHANGE_SIGNATURE","{function_declaration NewQuotaConfigurationForAdmission() at pkg/quota/v1/install/registry.go:30}","{function_declaration NewQuotaConfigurationForAdmission(i informers.SharedInformerFactory) at pkg/quota/v1/install/registry.go:31}","4","4"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","CHANGE_SIGNATURE","{function_declaration NewQuotaConfigurationForControllers(f quota.ListerForResourceFunc) at pkg/quota/v1/install/registry.go:36}","{function_declaration NewQuotaConfigurationForControllers(f quota.ListerForResourceFunc, i informers.SharedInformerFactory) at pkg/quota/v1/install/registry.go:37}","4","4"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","CHANGE_SIGNATURE","{function_declaration NewResourceClaimEvaluator(f quota.ListerForResourceFunc) at pkg/quota/v1/evaluator/core/resource_claims.go:46}","{function_declaration NewResourceClaimEvaluator(f quota.ListerForResourceFunc, m *extendedresourcecache.ExtendedResourceCache, podsGetter corev1listers.PodLister) at pkg/quota/v1/evaluator/core/resource_claims.go:53}","5","5"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","RENAME","{method_declaration updateMapping(newDeviceClass, oldDeviceClass *resourceapi.DeviceClass) at staging/src/k8s.io/dynamic-resource-allocation/deviceclass/extendedresourcecache/extendedresourcecache.go:136}","{method_declaration updateResourceName2class(newDeviceClass, oldDeviceClass *resourceapi.DeviceClass) at staging/src/k8s.io/dynamic-resource-allocation/deviceclass/extendedresourcecache/extendedresourcecache.go:154}","57","54"
"870062df4f15b4c0d74bec20ff2ce339a12b1e44","CHANGE_SIGNATURE","{function_declaration NewEvaluators(f quota.ListerForResourceFunc) at pkg/quota/v1/evaluator/core/registry.go:38}","{function_declaration NewEvaluators(f quota.ListerForResourceFunc, i informers.SharedInformerFactory) at pkg/quota/v1/evaluator/core/registry.go:44}","18","28"
"66769823160fed2a1965e7ca8b3f6ea8ede2795c","RENAME","{function_declaration Test_createDeviceRequests(t *testing.T) at pkg/scheduler/framework/plugins/dynamicresources/dynamicresources_test.go:3161}","{function_declaration Test_createRequestsAndMappings_requests(t *testing.T) at pkg/scheduler/framework/plugins/dynamicresources/dynamicresources_test.go:3242}","177","257"
"4eb0d39bf5191d118e46b4ac5bcddca4c8f4ef3b","RENAME","{function_declaration TestHandlePodResourcesResizeWithSwap(t *testing.T) at pkg/kubelet/allocation/allocation_manager_test.go:913}","{function_declaration TestRetryPendingResizesWithSwap(t *testing.T) at pkg/kubelet/allocation/allocation_manager_test.go:914}","173","173"
"4eb0d39bf5191d118e46b4ac5bcddca4c8f4ef3b","RENAME","{function_declaration TestHandlePodResourcesResizeForGuanteedQOSPods(t *testing.T) at pkg/kubelet/allocation/allocation_manager_test.go:665}","{function_declaration TestRetryPendingResizesGuanteedQOSPods(t *testing.T) at pkg/kubelet/allocation/allocation_manager_test.go:666}","247","247"
"4eb0d39bf5191d118e46b4ac5bcddca4c8f4ef3b","EXTRACT","{function_declaration TestPodResizeCompletedMsg(t *testing.T) at pkg/kubelet/events/resize_test.go:30}","{function_declaration mkContainer(index int, resources testResources, sidecar bool) at pkg/kubelet/events/resize_test.go:336}","99","10"
"4eb0d39bf5191d118e46b4ac5bcddca4c8f4ef3b","CHANGE_SIGNATURE","{function_declaration NewInMemoryManager(nodeConfig cm.NodeConfig,
	nodeAllocatableAbsolute v1.ResourceList,
	statusManager status.Manager,
	triggerPodSync func(pod *v1.Pod),
	getActivePods func() []*v1.Pod,
	getPodByUID func(types.UID) (*v1.Pod, bool),
	sourcesReady config.SourcesReady,
) at pkg/kubelet/allocation/allocation_manager.go:190}","{function_declaration NewInMemoryManager(nodeConfig cm.NodeConfig,
	nodeAllocatableAbsolute v1.ResourceList,
	statusManager status.Manager,
	triggerPodSync func(pod *v1.Pod),
	getActivePods func() []*v1.Pod,
	getPodByUID func(types.UID) (*v1.Pod, bool),
	sourcesReady config.SourcesReady,
	recorder record.EventRecorder,
) at pkg/kubelet/allocation/allocation_manager.go:192}","16","17"
"4eb0d39bf5191d118e46b4ac5bcddca4c8f4ef3b","RENAME","{function_declaration TestHandlePodResourcesResizeMultipleConditions(t *testing.T) at pkg/kubelet/allocation/allocation_manager_test.go:1087}","{function_declaration TestRetryPendingResizesMultipleConditions(t *testing.T) at pkg/kubelet/allocation/allocation_manager_test.go:1088}","163","196"
"481f30bd6459b2c51dec7eb7bd612807af946c8c"
"30965ea3ce6be2a910255f393860ba6dce3a730e"
"da6d15adf6b3ee7c1e226be3e1dafc01e9bdce2e"
"030d72959e8911acfebc37a365d31d367ebc5e9b"
"499bff4ca463e7558fe05ab05ce53e9e131850ce"
"5a7c90fb7679071d3d4d6708ae56048795791aaa"
"60744fc8b9c3d368f29341fea8e6da567997c181"
"9527987293659b005b51f9fd2be9e2fa7e699d58"
"eaee6b6bce0155bce1b7be00e704a23dd2ace54e","CHANGE_SIGNATURE","{function_declaration testEvictCluster(tCtx ktesting.TContext) at test/integration/dra/device_taints_test.go:44}","{function_declaration testEvictCluster(tCtx ktesting.TContext, useRule bool) at test/integration/dra/device_taints_test.go:47}","180","204"
"eaee6b6bce0155bce1b7be00e704a23dd2ace54e","CHANGE_SIGNATURE","{function_declaration New(c clientset.Interface, podInformer coreinformers.PodInformer, claimInformer resourceinformers.ResourceClaimInformer, sliceInformer resourceinformers.ResourceSliceInformer, taintInformer resourcealphainformers.DeviceTaintRuleInformer, classInformer resourceinformers.DeviceClassInformer, controllerName string) at pkg/controller/devicetainteviction/device_taint_eviction.go:716}","{function_declaration New(c clientset.Interface, podInformer coreinformers.PodInformer, claimInformer resourceinformers.ResourceClaimInformer, sliceInformer resourceinformers.ResourceSliceInformer, ruleInformer resourcealphainformers.DeviceTaintRuleInformer, classInformer resourceinformers.DeviceClassInformer, controllerName string) at pkg/controller/devicetainteviction/device_taint_eviction.go:718}","31","37"
